 0.6194171076	-0.3396647825	-0.3030604160	 1.8653854457	-0.1145164276	-0.7619880544	 0.1520331387	 0.2296117067	
 0.6191873963	-0.3411891242	-0.3027562154	 1.8658441723	-0.1151952246	-0.7623539315	 0.1521673734	 0.2291149997	
 0.6189563255	-0.3427141995	-0.3024517467	 1.8663019059	-0.1158758860	-0.7627215859	 0.1523012358	 0.2286185977	
 0.6187238915	-0.3442400118	-0.3021470107	 1.8667586469	-0.1165584255	-0.7630910217	 0.1524347267	 0.2281224996	
 0.6184900905	-0.3457665647	-0.3018420081	 1.8672143961	-0.1172428573	-0.7634622435	 0.1525678471	 0.2276267045	
 0.6182549188	-0.3472938619	-0.3015367396	 1.8676691539	-0.1179291954	-0.7638352556	 0.1527005977	 0.2271312114	
 0.6180183725	-0.3488219070	-0.3012312059	 1.8681229211	-0.1186174541	-0.7642100624	 0.1528329794	 0.2266360194	
 0.6177804477	-0.3503507034	-0.3009254079	 1.8685756982	-0.1193076476	-0.7645866685	 0.1529649931	 0.2261411275	
 0.6175411406	-0.3518802548	-0.3006193462	 1.8690274858	-0.1199997903	-0.7649650782	 0.1530966397	 0.2256465349	
 0.6173004472	-0.3534105649	-0.3003130216	 1.8694782846	-0.1206938968	-0.7653452961	 0.1532279201	 0.2251522404	
 0.6170583637	-0.3549416372	-0.3000064348	 1.8699280950	-0.1213899817	-0.7657273267	 0.1533588350	 0.2246582433	
 0.6168148859	-0.3564734754	-0.2996995865	 1.8703769177	-0.1220880598	-0.7661111746	 0.1534893853	 0.2241645426	
 0.6165700101	-0.3580060831	-0.2993924775	 1.8708247534	-0.1227881459	-0.7664968443	 0.1536195719	 0.2236711372	
 0.6163237320	-0.3595394640	-0.2990851084	 1.8712716025	-0.1234902549	-0.7668843404	 0.1537493956	 0.2231780263	
 0.6160760477	-0.3610736217	-0.2987774801	 1.8717174657	-0.1241944019	-0.7672736676	 0.1538788573	 0.2226852090	
 0.6158269530	-0.3626085599	-0.2984695933	 1.8721623435	-0.1249006022	-0.7676648305	 0.1540079577	 0.2221926843	
 0.6155764439	-0.3641442823	-0.2981614485	 1.8726062366	-0.1256088709	-0.7680578338	 0.1541366978	 0.2217004512	
 0.6153245162	-0.3656807925	-0.2978530467	 1.8730491455	-0.1263192236	-0.7684526822	 0.1542650784	 0.2212085089	
 0.6150711656	-0.3672180942	-0.2975443885	 1.8734910708	-0.1270316757	-0.7688493803	 0.1543931002	 0.2207168564	
 0.6148163881	-0.3687561912	-0.2972354745	 1.8739320131	-0.1277462429	-0.7692479330	 0.1545207641	 0.2202254928	
 0.6145601792	-0.3702950872	-0.2969263056	 1.8743719730	-0.1284629410	-0.7696483450	 0.1546480709	 0.2197344171	
 0.6143025349	-0.3718347859	-0.2966168825	 1.8748109510	-0.1291817858	-0.7700506211	 0.1547750215	 0.2192436284	
 0.6140434506	-0.3733752909	-0.2963072058	 1.8752489477	-0.1299027934	-0.7704547661	 0.1549016166	 0.2187531258	
 0.6137829222	-0.3749166062	-0.2959972763	 1.8756859637	-0.1306259799	-0.7708607849	 0.1550278571	 0.2182629084	
 0.6135209453	-0.3764587353	-0.2956870946	 1.8761219995	-0.1313513615	-0.7712686823	 0.1551537438	 0.2177729752	
 0.6132575153	-0.3780016822	-0.2953766615	 1.8765570558	-0.1320789547	-0.7716784633	 0.1552792774	 0.2172833253	
 0.6129926280	-0.3795454504	-0.2950659777	 1.8769911330	-0.1328087760	-0.7720901326	 0.1554044589	 0.2167939578	
 0.6127262787	-0.3810900439	-0.2947550439	 1.8774242318	-0.1335408419	-0.7725036954	 0.1555292888	 0.2163048718	
 0.6124584631	-0.3826354665	-0.2944438608	 1.8778563527	-0.1342751694	-0.7729191565	 0.1556537682	 0.2158160663	
 0.6121891765	-0.3841817218	-0.2941324291	 1.8782874962	-0.1350117752	-0.7733365209	 0.1557778977	 0.2153275405	
 0.6119184144	-0.3857288138	-0.2938207494	 1.8787176630	-0.1357506764	-0.7737557937	 0.1559016781	 0.2148392934	
 0.6116461723	-0.3872767463	-0.2935088226	 1.8791468536	-0.1364918902	-0.7741769799	 0.1560251103	 0.2143513241	
 0.6113724453	-0.3888255230	-0.2931966492	 1.8795750685	-0.1372354339	-0.7746000846	 0.1561481950	 0.2138636317	
 0.6110972290	-0.3903751479	-0.2928842301	 1.8800023083	-0.1379813250	-0.7750251128	 0.1562709330	 0.2133762153	
